c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
0,Anguilla,0,0,0.404347826087,0,0,0.78813559322,1
0,Cook Islands,0,0,0.404347826087,0,0,0.78813559322,1
0,Bahrain,0,0,0.404347826087,0,0,0.78813559322,1
0,Federated States of Micronesia,0,0,0.404347826087,0,0,0.78813559322,1
0,Martinique,0,0,0.404347826087,0,0,0.78813559322,1
0,Singapore,0,0,0.404347826087,0,0,0.78813559322,1
0,Tuvalu,0,0,0.404347826087,0,0,0.78813559322,1
0,American Samoa,0,0,0.404347826087,0,0,0.78813559322,1
0,Papua New Guinea,0,0,0.404347826087,0,0,0.78813559322,1
0,"China, Macao Special Administrative Region",0,0,0.404347826087,0,0,0.78813559322,1
0,Marshall Islands,0,0,0.404347826087,0,0,0.78813559322,1
0,Puerto Rico,0,0,0.404347826087,0,0,0.78813559322,1
0,Dominica,0,0,0.404347826087,0,0,0.78813559322,1
0,Eritrea,0,0,0.404347826087,0,0,0.78813559322,1
0,Tonga,0,0,0.404347826087,0,0,0.78813559322,1
0,Montserrat,0,0,0.404347826087,0,0,0.78813559322,1
0,Libya,0,0,0.404347826087,0,0,0.78813559322,1
0,Oman,0,0,0.404347826087,0,0,0.78813559322,1
0,Cayman Islands,0,0,0.404347826087,0,0,0.78813559322,1
0,New Caledonia,0,0,0.404347826087,0,0,0.78813559322,1
0,United States Virgin Islands,0,0,0.404347826087,0,0,0.78813559322,1
0,"China, Hong Kong Special Administrative Region",0,0,0.404347826087,0,0,0.78813559322,1
0,French Guiana,0,0,0.404347826087,0,0,0.78813559322,1
0,Niue,0,0,0.404347826087,0,0,0.78813559322,1
0,Grenada,0,0,0.404347826087,0,0,0.78813559322,1
0,Guadeloupe,0,0,0.404347826087,0,0,0.78813559322,1
0,Seychelles,0,0,0.404347826087,0,0,0.78813559322,1
0,Equatorial Guinea,0,0,0.404347826087,0,0,0.78813559322,1
0,Tokelau,0,0,0.404347826087,0,0,0.78813559322,1
0,Guam,0,0,0.404347826087,0,0,0.78813559322,1
0,Antigua and Barbuda,0,0,0.404347826087,0,0,0.78813559322,1
0,Reunion,0,0,0.404347826087,0,0,0.78813559322,1
0,Burundi,0,0,0.404347826087,0,0,0.78813559322,1
0,British Virgin Islands,0,0,0.404347826087,0,0,0.78813559322,1
0,Turks and Caicos Islands,0,0,0.404347826087,0,0,0.78813559322,1
0,Comoros,0,0,0.404347826087,0,0,0.78813559322,1
